client_id,number_contacts,month,day,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome
10336,8,jun,27,136,0,nonexistent,no
10337,19,jun,10,541,0,nonexistent,no
10338,6,jun,16,242,0,nonexistent,no
10339,3,jun,30,50,0,nonexistent,no
10340,2,jun,12,73,0,nonexistent,no
10341,2,jun,6,250,0,nonexistent,no
10342,2,jun,18,181,0,nonexistent,no
10343,3,jun,5,32,0,nonexistent,no
10344,2,jun,21,235,0,nonexistent,no
10345,5,jun,22,121,0,nonexistent,no
10346,3,jun,30,215,0,nonexistent,no
10347,2,jun,22,320,0,nonexistent,no
10348,3,jun,16,382,0,nonexistent,no
10349,1,jun,16,244,0,nonexistent,no
10350,1,jun,7,286,0,nonexistent,no
10351,1,jun,1,1021,0,nonexistent,no
10352,2,jun,21,167,0,nonexistent,no
10353,3,jun,26,1248,0,nonexistent,yes
10354,25,jun,26,179,0,nonexistent,no
10355,2,jun,26,203,0,nonexistent,no
10356,5,jun,10,273,0,nonexistent,no
10357,12,jun,30,209,0,nonexistent,no
10358,1,jun,17,39,0,nonexistent,no
10359,1,jun,7,162,0,nonexistent,no
10360,1,jun,2,418,0,nonexistent,no
10361,1,jun,28,348,0,nonexistent,no
10362,1,jun,17,135,0,nonexistent,no
10363,2,jun,11,131,0,nonexistent,no
10364,2,jun,25,401,0,nonexistent,no
10365,2,jun,30,332,0,nonexistent,no
10366,1,jun,10,78,0,nonexistent,no
10367,2,jun,27,394,0,nonexistent,no
10368,1,jun,25,287,0,nonexistent,no
10369,1,jun,22,266,0,nonexistent,no
10370,1,jun,19,153,0,nonexistent,no
10371,1,jun,20,500,0,nonexistent,no
10372,6,jun,7,298,0,nonexistent,no
10373,1,jun,5,101,0,nonexistent,no
10374,1,jun,20,13,0,nonexistent,no
10375,1,jun,29,66,0,nonexistent,no
10376,1,jun,16,62,0,nonexistent,no
10377,1,jun,30,73,0,nonexistent,no
10378,1,jun,15,50,0,nonexistent,no
10379,1,jun,17,57,0,nonexistent,no
10380,1,jun,15,193,0,nonexistent,no
10381,3,jun,18,599,0,nonexistent,no
10382,2,jun,14,92,0,nonexistent,no
10383,3,jun,25,52,0,nonexistent,no
10384,3,jun,4,92,0,nonexistent,no
10385,3,jun,18,294,0,nonexistent,no
10386,1,jun,30,99,0,nonexistent,no
10387,3,jun,29,76,0,nonexistent,no
10388,3,jun,17,27,0,nonexistent,no
10389,1,jun,23,41,0,nonexistent,no
10390,1,jun,8,191,0,nonexistent,no
10391,1,jun,21,523,0,nonexistent,no
10392,1,jun,7,358,0,nonexistent,no
10393,1,jun,29,254,0,nonexistent,no
10394,1,jun,10,46,0,nonexistent,no
10395,4,jun,22,112,0,nonexistent,no
10396,1,jun,3,51,0,nonexistent,no
10397,1,jun,6,359,0,nonexistent,no
10398,1,jun,13,88,0,nonexistent,no
10399,1,jun,1,342,0,nonexistent,no
10400,1,jun,25,78,0,nonexistent,no
10401,3,jun,7,76,0,nonexistent,no
10402,3,jun,5,721,0,nonexistent,yes
10403,4,jun,15,420,0,nonexistent,no
10404,1,jun,25,163,0,nonexistent,no
10405,3,jun,5,41,0,nonexistent,no
10406,3,jun,15,442,0,nonexistent,no
10407,3,jun,19,41,0,nonexistent,no
10408,2,jun,23,535,0,nonexistent,no
10409,4,jun,14,155,0,nonexistent,no
10410,7,jun,27,178,0,nonexistent,no
10411,1,jun,4,36,0,nonexistent,no
10412,21,jun,18,20,0,nonexistent,no
10413,15,jun,23,15,0,nonexistent,no
10414,6,jun,4,170,0,nonexistent,no
10415,3,jun,24,87,0,nonexistent,no
10416,4,jun,10,298,0,nonexistent,no
10417,3,jun,23,244,0,nonexistent,no
10418,2,jun,18,750,0,nonexistent,yes
10419,1,jun,3,169,0,nonexistent,no
10420,3,jun,29,139,0,nonexistent,no
10421,14,jun,29,14,0,nonexistent,no
10422,4,jun,1,81,0,nonexistent,no
10423,1,jun,2,220,0,nonexistent,no
10424,3,jun,18,162,0,nonexistent,no
10425,1,jun,7,53,0,nonexistent,no
10426,1,jun,18,131,0,nonexistent,no
10427,30,jun,6,18,0,nonexistent,no
10428,2,jun,10,607,0,nonexistent,no
10429,3,jun,18,111,0,nonexistent,no
10430,3,jun,17,216,0,nonexistent,no
10431,35,jun,13,102,0,nonexistent,no
10432,1,jun,28,431,0,nonexistent,no
10433,21,jun,15,19,0,nonexistent,no
10434,3,jun,17,394,0,nonexistent,no
10435,6,jun,26,301,0,nonexistent,no
10436,4,jun,3,71,0,nonexistent,no
10437,3,jun,11,341,0,nonexistent,no
10438,1,jun,26,54,0,nonexistent,no
10439,2,jun,14,406,0,nonexistent,no
10440,2,jun,27,226,0,nonexistent,no
10441,1,jun,21,168,0,nonexistent,no
10442,1,jun,10,221,0,nonexistent,no
10443,1,jun,27,703,0,nonexistent,no
10444,2,jun,3,119,0,nonexistent,no
10445,3,jun,19,126,0,nonexistent,no
10446,3,jun,3,314,0,nonexistent,no
10447,2,jun,4,182,0,nonexistent,no
10448,2,jun,6,353,0,nonexistent,no
10449,3,jun,5,362,0,nonexistent,no
10450,7,jun,21,75,0,nonexistent,no
10451,2,jun,1,142,0,nonexistent,no
10452,3,jun,24,146,0,nonexistent,no
10453,4,jun,27,345,0,nonexistent,no
10454,3,jun,7,103,0,nonexistent,no
10455,25,jun,19,17,0,nonexistent,no
10456,4,jun,23,2769,0,nonexistent,yes
10457,18,jun,20,26,0,nonexistent,no
10458,6,jun,17,141,0,nonexistent,no
10459,20,jun,9,14,0,nonexistent,no
10460,5,jun,28,1009,0,nonexistent,no
10461,3,jun,4,440,0,nonexistent,no
10462,2,jun,16,323,0,nonexistent,no
10463,3,jun,24,80,0,nonexistent,no
10464,3,jun,12,154,0,nonexistent,no
10465,6,jun,24,97,0,nonexistent,no
10466,12,jun,10,368,0,nonexistent,no
10467,5,jun,29,303,0,nonexistent,no
10468,2,jun,19,375,0,nonexistent,no
10469,5,jun,17,77,0,nonexistent,no
10470,2,jun,13,295,0,nonexistent,no
10471,3,jun,13,335,0,nonexistent,no
10472,4,jun,18,69,0,nonexistent,no
10473,2,jun,21,143,0,nonexistent,no
10474,4,jun,27,153,0,nonexistent,no
10475,2,jun,5,83,0,nonexistent,no
10476,8,jun,19,214,0,nonexistent,no
10477,3,jun,16,118,0,nonexistent,no
10478,16,jun,17,638,0,nonexistent,no
10479,10,jun,3,78,0,nonexistent,no
10480,3,jun,1,222,0,nonexistent,no
10481,5,jun,9,78,0,nonexistent,no
10482,4,jun,12,260,0,nonexistent,no
10483,3,jun,3,150,0,nonexistent,no
10484,2,jun,29,49,0,nonexistent,no
10485,4,jun,10,62,0,nonexistent,no
10486,8,jun,14,100,0,nonexistent,no
10487,3,jun,14,138,0,nonexistent,no
10488,13,jun,3,329,0,nonexistent,no
10489,7,jun,26,338,0,nonexistent,no
10490,4,jun,3,331,0,nonexistent,no
10491,2,jun,29,131,0,nonexistent,no
10492,8,jun,9,319,0,nonexistent,no
10493,2,jun,6,315,0,nonexistent,no
10494,6,jun,17,37,0,nonexistent,no
10495,2,jun,26,45,0,nonexistent,no
10496,2,jun,4,33,0,nonexistent,no
10497,3,jun,10,117,0,nonexistent,no
10498,2,jun,23,170,0,nonexistent,no
10499,2,jun,27,104,0,nonexistent,no
10500,4,jun,28,287,0,nonexistent,no
10501,1,jun,10,43,0,nonexistent,no
10502,2,jun,25,345,0,nonexistent,no
10503,1,jun,27,168,0,nonexistent,no
10504,1,jun,20,110,0,nonexistent,no
10505,1,jun,16,193,0,nonexistent,no
10506,1,jun,24,187,0,nonexistent,no
10507,1,jun,23,198,0,nonexistent,no
10508,1,jun,4,256,0,nonexistent,no
10509,1,jun,3,145,0,nonexistent,no
10510,1,jun,17,78,0,nonexistent,no
10511,1,jun,5,285,0,nonexistent,no
10512,3,jun,2,160,0,nonexistent,no
10513,1,jun,10,442,0,nonexistent,no
10514,1,jun,27,183,0,nonexistent,no
10515,1,jun,27,166,0,nonexistent,no
10516,1,jun,12,83,0,nonexistent,no
10517,1,jun,5,128,0,nonexistent,no
10518,1,jun,20,57,0,nonexistent,no
10519,1,jun,2,173,0,nonexistent,no
10520,1,jun,1,145,0,nonexistent,no
10521,1,jun,4,116,0,nonexistent,no
10522,1,jun,12,126,0,nonexistent,no
10523,1,jun,15,83,0,nonexistent,no
10524,4,jun,7,196,0,nonexistent,no
10525,1,jun,27,68,0,nonexistent,no
10526,1,jun,15,75,0,nonexistent,no
10527,1,jun,14,123,0,nonexistent,no
10528,1,jun,21,138,0,nonexistent,no
10529,4,jun,5,98,0,nonexistent,no
10530,2,jun,10,355,0,nonexistent,no
10531,1,jun,20,115,0,nonexistent,no
10532,1,jun,27,147,0,nonexistent,no
10533,1,jun,4,133,0,nonexistent,no
10534,1,jun,18,134,0,nonexistent,no
10535,3,jun,4,60,0,nonexistent,no
10536,2,jun,26,147,0,nonexistent,no
10537,1,jun,5,296,0,nonexistent,no
10538,8,jun,25,70,0,nonexistent,no
10539,1,jun,9,527,0,nonexistent,no
10540,2,jun,16,156,0,nonexistent,no
10541,1,jun,8,187,0,nonexistent,no
10542,1,jun,20,269,0,nonexistent,no
10543,1,jun,11,306,0,nonexistent,no
10544,1,jun,17,556,0,nonexistent,yes
10545,1,jun,18,71,0,nonexistent,no
10546,1,jun,15,483,0,nonexistent,no
10547,5,jun,26,382,0,nonexistent,no
10548,1,jun,24,881,0,nonexistent,no
10549,1,jun,22,404,0,nonexistent,no
10550,1,jun,12,218,0,nonexistent,no
10551,1,jun,1,121,0,nonexistent,no
10552,1,jun,17,98,0,nonexistent,no
10553,1,jun,2,243,0,nonexistent,no
10554,1,jun,11,181,0,nonexistent,no
10555,1,jun,18,99,0,nonexistent,no
10556,3,jun,1,139,0,nonexistent,no
10557,1,jun,9,71,0,nonexistent,no
10558,3,jun,18,214,0,nonexistent,no
10559,1,jun,20,198,0,nonexistent,no
10560,2,jun,24,132,0,nonexistent,no
10561,1,jun,20,129,0,nonexistent,no
10562,1,jun,8,491,0,nonexistent,no
10563,1,jun,27,135,0,nonexistent,no
10564,1,jun,25,72,0,nonexistent,no
10565,1,jun,20,285,0,nonexistent,no
10566,1,jun,20,255,0,nonexistent,no
10567,1,jun,17,72,0,nonexistent,no
10568,1,jun,23,241,0,nonexistent,no
10569,1,jun,16,705,0,nonexistent,no
10570,1,jun,13,134,0,nonexistent,no
10571,1,jun,9,483,0,nonexistent,no
10572,1,jun,1,423,0,nonexistent,no
10573,9,jun,23,43,0,nonexistent,no
10574,3,jun,11,23,0,nonexistent,no
10575,2,jun,8,48,0,nonexistent,no
10576,1,jun,14,254,0,nonexistent,no
10577,11,jun,7,34,0,nonexistent,no
10578,9,jun,30,388,0,nonexistent,no
10579,4,jun,1,107,0,nonexistent,no
10580,1,jun,23,135,0,nonexistent,no
10581,1,jun,6,61,0,nonexistent,no
10582,5,jun,12,157,0,nonexistent,no
10583,2,jun,15,82,0,nonexistent,no
10584,1,jun,14,105,0,nonexistent,no
10585,1,jun,25,98,0,nonexistent,no
10586,1,jun,26,189,0,nonexistent,no
10587,2,jun,28,652,0,nonexistent,no
10588,1,jun,10,206,0,nonexistent,no
10589,1,jun,11,174,0,nonexistent,no
10590,3,jun,3,30,0,nonexistent,no
10591,1,jun,22,68,0,nonexistent,no
10592,2,jun,1,174,0,nonexistent,no
10593,2,jun,1,150,0,nonexistent,no
10594,1,jun,14,123,0,nonexistent,no
10595,1,jun,30,64,0,nonexistent,no
10596,2,jun,27,91,0,nonexistent,no
10597,1,jun,24,77,0,nonexistent,no
10598,1,jun,4,78,0,nonexistent,no
10599,31,jun,25,79,0,nonexistent,no
10600,1,jun,17,85,0,nonexistent,no
10601,1,jun,21,139,0,nonexistent,no
10602,1,jun,24,89,0,nonexistent,no
10603,2,jun,13,168,0,nonexistent,no
10604,5,jun,12,436,0,nonexistent,no
10605,2,jun,23,88,0,nonexistent,no
10606,6,jun,1,43,0,nonexistent,no
10607,4,jun,9,156,0,nonexistent,no
10608,1,jun,16,171,0,nonexistent,no
10609,1,jun,30,157,0,nonexistent,no
10610,1,jun,2,130,0,nonexistent,no
10611,2,jun,30,50,0,nonexistent,no
10612,1,jun,11,49,0,nonexistent,no
10613,1,jun,4,120,0,nonexistent,no
10614,3,jun,6,259,0,nonexistent,no
10615,1,jun,4,79,0,nonexistent,no
10616,1,jun,7,321,0,nonexistent,no
10617,1,jun,9,192,0,nonexistent,no
10618,1,jun,2,128,0,nonexistent,no
10619,1,jun,25,108,0,nonexistent,no
10620,2,jun,25,187,0,nonexistent,no
10621,4,jun,12,164,0,nonexistent,no
10622,1,jun,9,67,0,nonexistent,no
10623,2,jun,27,445,0,nonexistent,no
10624,1,jun,7,41,0,nonexistent,no
10625,2,jun,6,344,0,nonexistent,no
10626,1,jun,19,167,0,nonexistent,no
10627,5,jun,8,605,0,nonexistent,no
10628,1,jun,15,226,0,nonexistent,no
10629,2,jun,5,179,0,nonexistent,no
10630,1,jun,17,353,0,nonexistent,no
10631,2,jun,22,34,0,nonexistent,no
10632,1,jun,20,161,0,nonexistent,no
10633,5,jun,12,77,0,nonexistent,no
10634,2,jun,7,346,0,nonexistent,no
10635,1,jun,2,781,0,nonexistent,yes
10636,2,jun,7,81,0,nonexistent,no
10637,1,jun,1,269,0,nonexistent,no
10638,1,jun,1,31,0,nonexistent,no
10639,1,jun,28,367,0,nonexistent,no
10640,1,jun,18,229,0,nonexistent,no
10641,1,jun,9,479,0,nonexistent,no
10642,1,jun,27,24,0,nonexistent,no
10643,3,jun,2,16,0,nonexistent,no
10644,2,jun,7,88,0,nonexistent,no
10645,2,jun,29,714,0,nonexistent,no
10646,1,jun,29,205,0,nonexistent,no
10647,1,jun,19,291,0,nonexistent,no
10648,1,jun,20,986,0,nonexistent,no
10649,1,jun,21,279,0,nonexistent,no
10650,2,jun,8,166,0,nonexistent,no
10651,1,jun,7,92,0,nonexistent,no
10652,1,jun,12,254,0,nonexistent,no
10653,2,jun,12,236,0,nonexistent,no
10654,4,jun,29,19,0,nonexistent,no
10655,2,jun,20,93,0,nonexistent,no
10656,4,jun,18,200,0,nonexistent,no
10657,3,jun,15,176,0,nonexistent,no
10658,2,jun,19,1162,0,nonexistent,no
10659,1,jun,15,1848,0,nonexistent,yes
10660,6,jun,19,74,0,nonexistent,no
10661,4,jun,12,490,0,nonexistent,yes
10662,2,jun,15,291,0,nonexistent,no
10663,3,jun,30,1051,0,nonexistent,yes
10664,4,jun,6,614,0,nonexistent,no
10665,2,jun,15,437,0,nonexistent,no
10666,2,jun,11,1199,0,nonexistent,no
10667,3,jun,13,209,0,nonexistent,no
10668,2,jun,6,115,0,nonexistent,no
10669,3,jun,21,292,0,nonexistent,no
10670,2,jun,9,370,0,nonexistent,no
10671,7,jun,17,412,0,nonexistent,no
10672,6,jun,17,108,0,nonexistent,no
10673,2,jun,25,495,0,nonexistent,no
10674,5,jun,8,247,0,nonexistent,no
10675,2,jun,16,57,0,nonexistent,no
10676,3,jun,27,1345,0,nonexistent,yes
10677,4,jun,14,107,0,nonexistent,no
10678,4,jun,1,171,0,nonexistent,no
10679,4,jun,27,66,0,nonexistent,no
10680,3,jun,12,447,0,nonexistent,no
10681,2,jun,16,167,0,nonexistent,no
10682,8,jun,27,668,0,nonexistent,no
10683,2,jun,2,204,0,nonexistent,no
10684,9,jun,4,256,0,nonexistent,no
10685,2,jun,2,676,0,nonexistent,yes
10686,2,jun,25,170,0,nonexistent,no
10687,2,jun,26,63,0,nonexistent,no
10688,2,jun,11,168,0,nonexistent,no
10689,2,jun,11,133,0,nonexistent,no
10690,3,jun,17,153,0,nonexistent,no
10691,3,jun,6,118,0,nonexistent,no
10692,3,jun,24,117,0,nonexistent,no
10693,2,jun,30,572,0,nonexistent,no
10694,2,jun,2,681,0,nonexistent,no
10695,6,jun,13,59,0,nonexistent,no
10696,4,jun,7,42,0,nonexistent,no
10697,2,jun,1,408,0,nonexistent,no
10698,2,jun,26,127,0,nonexistent,no
10699,2,jun,26,314,0,nonexistent,no
10700,2,jun,14,277,0,nonexistent,no
10701,2,jun,6,140,0,nonexistent,no
10702,2,jun,18,424,0,nonexistent,no
10703,3,jun,22,159,0,nonexistent,no
10704,3,jun,1,775,0,nonexistent,yes
10705,7,jun,25,187,0,nonexistent,no
10706,3,jun,6,102,0,nonexistent,no
10707,3,jun,1,2621,0,nonexistent,yes
10708,2,jun,8,96,0,nonexistent,no
10709,2,jun,3,167,0,nonexistent,no
10710,2,jun,22,200,0,nonexistent,no
10711,3,jun,17,75,0,nonexistent,no
10712,2,jun,3,249,0,nonexistent,no
10713,5,jun,2,85,0,nonexistent,no
10714,7,jun,28,134,0,nonexistent,no
10715,2,jun,29,50,0,nonexistent,no
10716,2,jun,9,173,0,nonexistent,no
10717,3,jun,28,60,0,nonexistent,no
10718,4,jun,26,320,0,nonexistent,no
10719,3,jun,17,854,0,nonexistent,no
10720,2,jun,22,236,0,nonexistent,no
10721,2,jun,23,183,0,nonexistent,no
10722,3,jun,22,185,0,nonexistent,no
10723,2,jun,9,41,0,nonexistent,no
10724,3,jun,13,39,0,nonexistent,no
10725,3,jun,5,138,0,nonexistent,no
10726,6,jun,26,411,0,nonexistent,no
10727,3,jun,3,394,0,nonexistent,no
10728,3,jun,16,209,0,nonexistent,no
10729,2,jun,22,266,0,nonexistent,no
10730,7,jun,22,134,0,nonexistent,no
10731,2,jun,5,311,0,nonexistent,no
10732,5,jun,8,705,0,nonexistent,no
10733,2,jun,22,89,0,nonexistent,no
10734,6,jun,23,93,0,nonexistent,no
10735,3,jun,14,847,0,nonexistent,no
10736,5,jun,20,675,0,nonexistent,no
10737,27,jun,6,273,0,nonexistent,no
10738,7,jun,22,162,0,nonexistent,no
10739,4,jun,20,213,0,nonexistent,no
10740,6,jun,28,641,0,nonexistent,no
10741,2,jun,24,61,0,nonexistent,no
10742,2,jun,30,136,0,nonexistent,no
10743,2,jun,9,187,0,nonexistent,no
10744,5,jun,21,332,0,nonexistent,no
10745,2,jun,1,76,0,nonexistent,no
10746,3,jun,2,406,0,nonexistent,no
10747,3,jun,10,544,0,nonexistent,no
10748,2,jun,14,363,0,nonexistent,no
10749,2,jun,12,756,0,nonexistent,no
10750,2,jun,1,117,0,nonexistent,no
10751,6,jun,6,76,0,nonexistent,no
10752,2,jun,5,271,0,nonexistent,no
10753,2,jun,6,203,0,nonexistent,no
10754,2,jun,21,338,0,nonexistent,no
10755,10,jun,6,70,0,nonexistent,no
10756,6,jun,5,198,0,nonexistent,no
10757,4,jun,29,398,0,nonexistent,no
10758,2,jun,1,956,0,nonexistent,no
10759,4,jun,26,76,0,nonexistent,no
10760,16,jun,18,264,0,nonexistent,no
10761,9,jun,5,979,0,nonexistent,no
10762,4,jun,14,89,0,nonexistent,no
10763,6,jun,10,135,0,nonexistent,no
10764,4,jun,16,420,0,nonexistent,no
10765,3,jun,6,548,0,nonexistent,no
10766,2,jun,26,235,0,nonexistent,no
10767,2,jun,30,87,0,nonexistent,no
10768,4,jun,29,169,0,nonexistent,no
10769,2,jun,19,343,0,nonexistent,no
10770,2,jun,9,88,0,nonexistent,no
10771,6,jun,8,68,0,nonexistent,no
10772,2,jun,23,77,0,nonexistent,no
10773,3,jun,26,116,0,nonexistent,no
10774,3,jun,3,363,0,nonexistent,no
10775,3,jun,20,116,0,nonexistent,no
10776,2,jun,4,311,0,nonexistent,no
10777,5,jun,9,138,0,nonexistent,no
10778,2,jun,10,48,0,nonexistent,no
10779,2,jun,18,390,0,nonexistent,no
10780,6,jun,14,61,0,nonexistent,no
10781,2,jun,7,65,0,nonexistent,no
10782,3,jun,11,637,0,nonexistent,no
10783,3,jun,15,117,0,nonexistent,no
10784,21,jun,6,128,0,nonexistent,no
10785,6,jun,9,130,0,nonexistent,no
10786,3,jun,6,193,0,nonexistent,no
10787,3,jun,5,269,0,nonexistent,no
10788,7,jun,21,150,0,nonexistent,no
10789,4,jun,16,132,0,nonexistent,no
10790,3,jun,6,1208,0,nonexistent,no
10791,2,jun,13,228,0,nonexistent,no
10792,2,jun,9,585,0,nonexistent,no
10793,2,jun,19,334,0,nonexistent,no
10794,7,jun,30,229,0,nonexistent,no
10795,3,jun,27,441,0,nonexistent,no
10796,6,jun,12,60,0,nonexistent,no
10797,2,jun,29,47,0,nonexistent,no
10798,3,jun,11,235,0,nonexistent,no
10799,3,jun,23,270,0,nonexistent,no
10800,5,jun,11,192,0,nonexistent,no
10801,7,jun,9,26,0,nonexistent,no
10802,3,jun,21,89,0,nonexistent,no
10803,7,jun,9,61,0,nonexistent,no
10804,5,jun,23,386,0,nonexistent,no
10805,4,jun,13,54,0,nonexistent,no
10806,3,jun,11,272,0,nonexistent,no
10807,3,jun,24,35,0,nonexistent,no
10808,8,jun,5,284,0,nonexistent,no
10809,2,jun,16,53,0,nonexistent,no
10810,5,jun,10,311,0,nonexistent,no
10811,2,jun,29,245,0,nonexistent,no
10812,3,jun,12,151,0,nonexistent,no
10813,6,jun,19,64,0,nonexistent,no
10814,3,jun,16,205,0,nonexistent,no
10815,2,jun,4,250,0,nonexistent,no
10816,1,jun,12,66,0,nonexistent,no
10817,6,jun,3,137,0,nonexistent,no
10818,1,jun,14,30,0,nonexistent,no
10819,1,jun,1,72,0,nonexistent,no
10820,4,jun,30,284,0,nonexistent,no
10821,4,jun,1,126,0,nonexistent,no
10822,1,jun,7,120,0,nonexistent,no
10823,1,jun,15,48,0,nonexistent,no
10824,9,jun,7,262,0,nonexistent,no
10825,4,jun,4,1062,0,nonexistent,no
10826,3,jun,14,283,0,nonexistent,no
10827,1,jun,20,295,0,nonexistent,no
10828,1,jun,4,203,0,nonexistent,no
10829,1,jun,14,37,0,nonexistent,no
10830,1,jun,29,18,0,nonexistent,no
10831,1,jun,4,18,0,nonexistent,no
10832,7,jun,21,350,0,nonexistent,no
10833,1,jun,21,190,0,nonexistent,no
10834,1,jun,3,54,0,nonexistent,no
10835,1,jun,2,835,0,nonexistent,yes
10836,2,jun,8,421,0,nonexistent,no
10837,1,jun,25,104,0,nonexistent,no
10838,3,jun,26,164,0,nonexistent,no
10839,5,jun,24,89,0,nonexistent,no
10840,3,jun,29,112,0,nonexistent,no
10841,3,jun,16,744,0,nonexistent,no
10842,11,jun,29,503,0,nonexistent,no
10843,2,jun,21,321,0,nonexistent,no
10844,10,jun,13,24,0,nonexistent,no
10845,4,jun,5,102,0,nonexistent,no
10846,3,jun,14,261,0,nonexistent,no
10847,5,jun,21,213,0,nonexistent,no
10848,2,jun,22,371,0,nonexistent,yes
10849,2,jun,18,190,0,nonexistent,no
10850,4,jun,12,114,0,nonexistent,no
10851,5,jun,13,221,0,nonexistent,no
10852,5,jun,17,247,0,nonexistent,no
10853,2,jun,20,680,0,nonexistent,no
10854,4,jun,20,185,0,nonexistent,no
10855,2,jun,7,110,0,nonexistent,no
10856,2,jun,3,172,0,nonexistent,no
10857,3,jun,16,156,0,nonexistent,no
10858,4,jun,10,347,0,nonexistent,no
10859,3,jun,5,394,0,nonexistent,no
10860,2,jun,5,573,0,nonexistent,no
10861,2,jun,17,262,0,nonexistent,no
10862,3,jun,30,37,0,nonexistent,no
10863,3,jun,12,72,0,nonexistent,no
10864,3,jun,25,417,0,nonexistent,no
10865,2,jun,24,1528,0,nonexistent,yes
10866,4,jun,1,154,0,nonexistent,no
10867,3,jun,4,533,0,nonexistent,no
10868,1,jun,12,122,0,nonexistent,no
10869,3,jun,1,23,0,nonexistent,no
10870,1,jun,21,82,0,nonexistent,no
10871,1,jun,1,55,0,nonexistent,no
10872,1,jun,7,67,0,nonexistent,no
10873,1,jun,13,83,0,nonexistent,no
10874,1,jun,5,311,0,nonexistent,no
10875,1,jun,27,113,0,nonexistent,no
10876,1,jun,12,59,0,nonexistent,no
10877,1,jun,4,551,0,nonexistent,no
10878,1,jun,22,367,0,nonexistent,no
10879,1,jun,12,220,0,nonexistent,no
10880,1,jun,11,15,0,nonexistent,no
10881,1,jun,15,56,0,nonexistent,no
10882,1,jun,25,173,0,nonexistent,no
10883,8,jun,18,97,0,nonexistent,no
10884,1,jun,25,199,0,nonexistent,no
10885,1,jun,22,94,0,nonexistent,no
10886,1,jun,22,15,0,nonexistent,no
10887,1,jun,30,142,0,nonexistent,no
10888,1,jun,7,220,0,nonexistent,no
10889,1,jun,11,417,0,nonexistent,no
10890,1,jun,7,192,0,nonexistent,no
10891,1,jun,29,443,0,nonexistent,no
10892,1,jun,6,115,0,nonexistent,no
10893,1,jun,21,1487,0,nonexistent,no
10894,1,jun,18,68,0,nonexistent,no
10895,3,jun,26,54,0,nonexistent,no
10896,1,jun,28,159,0,nonexistent,no
10897,1,jun,20,335,0,nonexistent,no
10898,1,jun,25,104,0,nonexistent,no
10899,1,jun,28,236,0,nonexistent,no
10900,1,jun,27,300,0,nonexistent,no
10901,1,jun,12,163,0,nonexistent,no
10902,1,jun,26,156,0,nonexistent,no
10903,1,jun,24,103,0,nonexistent,no
10904,1,jun,29,269,0,nonexistent,no
10905,1,jun,16,187,0,nonexistent,no
10906,1,jun,2,41,0,nonexistent,no
10907,1,jun,15,1540,0,nonexistent,yes
10908,1,jun,16,310,0,nonexistent,no
10909,1,jun,4,147,0,nonexistent,no
10910,1,jun,12,129,0,nonexistent,no
10911,1,jun,5,208,0,nonexistent,no
10912,1,jun,8,124,0,nonexistent,no
10913,1,jun,16,67,0,nonexistent,no
10914,1,jun,15,1218,0,nonexistent,no
10915,1,jun,4,362,0,nonexistent,no
10916,1,jun,28,973,0,nonexistent,yes
10917,4,jun,6,36,0,nonexistent,no
10918,1,jun,26,138,0,nonexistent,no
10919,6,jun,9,132,0,nonexistent,no
10920,1,jun,19,1009,0,nonexistent,no
10921,10,jun,9,55,0,nonexistent,no
10922,1,jun,16,105,0,nonexistent,no
10923,2,jun,29,339,0,nonexistent,no
10924,1,jun,6,355,0,nonexistent,no
10925,2,jun,20,466,0,nonexistent,no
10926,1,jun,12,94,0,nonexistent,no
10927,1,jun,29,227,0,nonexistent,no
10928,1,jun,7,65,0,nonexistent,no
10929,1,jun,20,387,0,nonexistent,no
10930,5,jun,8,379,0,nonexistent,no
10931,1,jun,25,401,0,nonexistent,no
10932,4,jun,30,205,0,nonexistent,no
10933,2,jun,22,332,0,nonexistent,no
10934,1,jun,16,567,0,nonexistent,no
10935,1,jun,17,200,0,nonexistent,no
10936,1,jun,20,537,0,nonexistent,yes
10937,1,jun,21,476,0,nonexistent,no
10938,2,jun,6,29,0,nonexistent,no
10939,2,jun,13,290,0,nonexistent,no
10940,1,jun,26,74,0,nonexistent,no
10941,1,jun,15,76,0,nonexistent,no
10942,1,jun,14,26,0,nonexistent,no
10943,1,jun,30,27,0,nonexistent,no
10944,1,jun,16,632,0,nonexistent,no
10945,1,jun,2,316,0,nonexistent,no
10946,1,jun,7,440,0,nonexistent,no
10947,6,jun,7,52,0,nonexistent,no
10948,2,jun,7,59,0,nonexistent,no
10949,1,jun,5,243,0,nonexistent,no
10950,3,jun,26,190,0,nonexistent,no
10951,2,jun,18,81,0,nonexistent,no
10952,3,jun,19,58,0,nonexistent,no
10953,2,jun,8,356,0,nonexistent,no
10954,3,jun,6,320,0,nonexistent,no
10955,1,jun,7,221,0,nonexistent,no
10956,1,jun,8,453,0,nonexistent,no
10957,1,jun,13,345,0,nonexistent,no
10958,3,jun,5,146,0,nonexistent,no
10959,29,jun,16,248,0,nonexistent,no
10960,2,jun,17,324,0,nonexistent,no
10961,1,jun,3,609,0,nonexistent,no
10962,9,jun,3,16,0,nonexistent,no
10963,1,jun,8,392,0,nonexistent,no
10964,1,jun,17,422,0,nonexistent,no
10965,1,jun,4,101,0,nonexistent,no
10966,4,jun,25,577,0,nonexistent,no
10967,2,jun,11,319,0,nonexistent,no
